date,value,name
2020-03-21,1,蒙古
2020-03-21,1,黑山
2020-03-21,1,蒙特塞拉特
2020-03-21,23,摩洛哥
2020-03-21,1,纳米比亚
2020-03-21,534,荷兰
2020-03-21,2,新喀里多尼亚
2020-03-21,14,新西兰
2020-03-21,1,尼日尔
2020-03-21,4,尼日利亚
2020-03-21,190,挪威
2020-03-21,9,阿曼
2020-03-21,17,巴基斯坦
2020-03-21,1,巴勒斯坦
2020-03-21,63,巴拿马
2020-03-21,1,巴布亚新几内亚
2020-03-21,5,Paraguay
2020-03-21,29,秘鲁
2020-03-21,70,波兰
2020-03-21,235,葡萄牙
2020-03-21,10,卡塔尔
2020-03-21,31,罗马尼亚
2020-03-21,54,俄罗斯联邦
2020-03-21,6,卢旺达
2020-03-21,25,圣马力诺
2020-03-21,36,沙特阿拉伯
2020-03-21,11,塞内加尔
2020-03-21,9,塞尔维亚
2020-03-21,1,塞舌尔
2020-03-21,40,新加坡
2020-03-21,14,斯洛伐克
2020-03-21,22,斯洛文尼亚
2020-03-21,55,南非
2020-03-21,147,韩国
2020-03-21,2833,西班牙
2020-03-21,13,斯里兰卡
2020-03-21,200,瑞典
2020-03-21,952,瑞士
2020-03-21,154,泰国
2020-03-21,8,多哥
2020-03-21,15,突尼斯
2020-03-21,311,土耳其
2020-03-21,706,英国
2020-03-21,5374,美国
2020-03-21,16,乌拉圭
2020-03-21,10,乌兹别克斯坦
2020-03-21,3,委内瑞拉
2020-03-21,2,越南
2020-03-21,1,津巴布韦
2020-03-22,6,阿尔巴尼亚
2020-03-22,13,安道尔
2020-03-22,2,安哥拉
2020-03-22,67,阿根廷
2020-03-22,24,亚美尼亚
2020-03-22,224,澳大利亚
2020-03-22,375,奥地利
2020-03-22,9,阿塞拜疆
2020-03-22,21,巴林
2020-03-22,7,孟加拉
2020-03-22,8,巴巴多斯
2020-03-22,19,白俄罗斯
2020-03-22,558,比利时
2020-03-22,1,玻利维亚
2020-03-22,48,波黑
2020-03-22,224,巴西
2020-03-22,5,文莱
2020-03-22,36,保加利亚
2020-03-22,24,布基纳法索
2020-03-22,4,柬埔寨
2020-03-22,260,加拿大
2020-03-22,1,佛得角
2020-03-22,2,中非
2020-03-22,1,乍得
2020-03-22,103,智利
2020-03-22,83,中国
2020-03-22,52,哥伦比亚
2020-03-22,1,刚果
2020-03-22,4,哥斯达黎加
2020-03-22,3,科特迪瓦
2020-03-22,80,克罗地亚
2020-03-22,4,古巴
2020-03-22,17,塞浦路斯
2020-03-22,91,捷克
2020-03-22,9,刚果（金）
2020-03-22,71,丹麦
2020-03-22,78,多米尼加
2020-03-22,106,厄瓜多尔
2020-03-22,29,埃及
2020-03-22,2,赤道几内亚
2020-03-22,1,厄立特里亚
2020-03-22,23,爱沙尼亚
2020-03-22,12,法罗群岛
2020-03-22,1,斐济
2020-03-22,71,芬兰
2020-03-22,1847,法国
2020-03-22,2,French Polynesia
2020-03-22,6,格鲁吉亚
2020-03-22,3276,德国
2020-03-22,5,加纳
2020-03-22,35,希腊
2020-03-22,1,关岛
2020-03-22,4,危地马拉
2020-03-22,2,洪都拉斯
2020-03-22,28,匈牙利
2020-03-22,64,冰岛
2020-03-22,89,印度
2020-03-22,141,印度尼西亚
2020-03-22,966,伊朗
2020-03-22,21,伊拉克
2020-03-22,102,爱尔兰
2020-03-22,1,马恩岛
2020-03-22,171,以色列
2020-03-22,6557,意大利
2020-03-22,39,日本
2020-03-22,15,约旦
2020-03-22,3,哈萨克斯坦
2020-03-22,17,科威特
2020-03-22,8,吉尔吉斯斯坦
2020-03-22,13,拉脱维亚
2020-03-22,67,黎巴嫩
2020-03-22,1,利比里亚
2020-03-22,2,列支敦士登
2020-03-22,36,立陶宛
2020-03-22,186,卢森堡
2020-03-22,15,马其顿
2020-03-22,153,马来西亚
2020-03-22,9,马耳他
2020-03-22,2,毛里求斯
2020-03-22,48,墨西哥
2020-03-22,14,摩尔多瓦
2020-03-22,6,摩纳哥
2020-03-22,4,蒙古
2020-03-22,10,摩洛哥
2020-03-22,637,荷兰
2020-03-22,2,新喀里多尼亚
2020-03-22,13,新西兰
2020-03-22,10,尼日利亚
2020-03-22,184,挪威
2020-03-22,4,阿曼
2020-03-22,151,巴基斯坦
2020-03-22,4,巴勒斯坦
2020-03-22,45,巴拿马
2020-03-22,4,Paraguay
2020-03-22,55,秘鲁
2020-03-22,150,菲律宾
2020-03-22,111,波兰
2020-03-22,260,葡萄牙
2020-03-22,11,卡塔尔
2020-03-22,59,罗马尼亚
2020-03-22,53,俄罗斯联邦
2020-03-22,118,沙特阿拉伯
2020-03-22,9,塞内加尔
2020-03-22,14,塞尔维亚
2020-03-22,47,新加坡
2020-03-22,41,斯洛伐克
2020-03-22,42,斯洛文尼亚
2020-03-22,35,南非
2020-03-22,98,韩国
2020-03-22,4946,西班牙
2020-03-22,12,斯里兰卡
2020-03-22,4,苏里南
2020-03-22,123,瑞典
2020-03-22,1237,瑞士
2020-03-22,3,坦桑尼亚
2020-03-22,233,泰国
2020-03-22,1,东帝汶
2020-03-22,6,多哥
2020-03-22,40,特立尼达和多巴哥
2020-03-22,6,突尼斯
2020-03-22,277,土耳其
2020-03-22,1,乌干达
2020-03-22,15,乌克兰
2020-03-22,13,阿联酋
2020-03-22,1035,英国
2020-03-22,7123,美国
2020-03-22,25,乌拉圭
2020-03-22,7,越南
2020-03-22,1,津巴布韦
2020-03-23,10,阿富汗
2020-03-23,13,阿尔巴尼亚
2020-03-23,8,阿尔及利亚
2020-03-23,25,安道尔
2020-03-23,41,阿根廷
2020-03-23,30,亚美尼亚
2020-03-23,611,澳大利亚
2020-03-23,607,奥地利
2020-03-23,12,阿塞拜疆
2020-03-23,28,巴林
2020-03-23,3,孟加拉
2020-03-23,3,巴巴多斯
2020-03-23,586,比利时
2020-03-23,4,百慕大
2020-03-23,7,玻利维亚
2020-03-23,33,波黑
2020-03-23,418,巴西
2020-03-23,5,文莱
2020-03-23,22,保加利亚
2020-03-23,35,柬埔寨
2020-03-23,199,加拿大
2020-03-23,1,中非
2020-03-23,95,智利
2020-03-23,150,中国
2020-03-23,25,哥伦比亚
2020-03-23,17,哥斯达黎加
2020-03-23,8,科特迪瓦
2020-03-23,29,克罗地亚
2020-03-23,10,古巴
2020-03-23,11,塞浦路斯
2020-03-23,170,捷克
2020-03-23,3,刚果（金）
2020-03-23,69,丹麦
2020-03-23,1,多米尼克
2020-03-23,90,多米尼加
2020-03-23,257,厄瓜多尔
2020-03-23,9,埃及
2020-03-23,20,爱沙尼亚
2020-03-23,2,埃塞俄比亚
2020-03-23,23,法罗群岛
2020-03-23,1,斐济
2020-03-23,105,芬兰
2020-03-23,1559,法国
2020-03-23,1,French Polynesia
2020-03-23,3,加蓬
2020-03-23,5,格鲁吉亚
2020-03-23,3311,德国
2020-03-23,3,加纳
2020-03-23,5,直布罗陀
2020-03-23,94,希腊
2020-03-23,1,格林纳达
2020-03-23,12,关岛
2020-03-23,2,危地马拉
2020-03-23,16,根西岛
2020-03-23,1,洪都拉斯
2020-03-23,36,匈牙利
2020-03-23,95,冰岛
2020-03-23,119,印度
2020-03-23,64,印度尼西亚
2020-03-23,1028,伊朗
2020-03-23,19,伊拉克
2020-03-23,121,爱尔兰
2020-03-23,188,以色列
2020-03-23,5560,意大利
2020-03-23,43,日本
2020-03-23,3,泽西岛
2020-03-23,15,约旦
2020-03-23,4,哈萨克斯坦
2020-03-23,8,肯尼亚
2020-03-23,7,Kosovo
2020-03-23,12,科威特
2020-03-23,15,拉脱维亚
2020-03-23,18,黎巴嫩
2020-03-23,10,列支敦士登
2020-03-23,38,立陶宛
2020-03-23,128,卢森堡
2020-03-23,29,马其顿
2020-03-23,123,马来西亚
2020-03-23,17,马耳他
2020-03-23,14,毛里求斯
2020-03-23,65,墨西哥
2020-03-23,14,摩尔多瓦
2020-03-23,5,摩纳哥
2020-03-23,7,黑山
2020-03-23,19,摩洛哥
2020-03-23,1,莫桑比克
2020-03-23,573,荷兰
2020-03-23,1,新喀里多尼亚
2020-03-23,36,新西兰
2020-03-23,1,尼加拉瓜
2020-03-23,8,尼日利亚
2020-03-23,206,挪威
2020-03-23,3,阿曼
2020-03-23,138,巴基斯坦
2020-03-23,7,巴勒斯坦
2020-03-23,68,巴拿马
2020-03-23,45,秘鲁
2020-03-23,98,波兰
2020-03-23,320,葡萄牙
2020-03-23,13,卡塔尔
2020-03-23,66,罗马尼亚
2020-03-23,132,俄罗斯联邦
2020-03-23,2,卢旺达
2020-03-23,119,沙特阿拉伯
2020-03-23,11,塞内加尔
2020-03-23,39,塞尔维亚
2020-03-23,23,新加坡
2020-03-23,7,斯洛伐克
2020-03-23,31,斯洛文尼亚
2020-03-23,34,南非
2020-03-23,64,韩国
2020-03-23,3646,西班牙
2020-03-23,9,斯里兰卡
2020-03-23,3,斯威士兰
2020-03-23,160,瑞典
2020-03-23,894,瑞士
2020-03-23,1,叙利亚
2020-03-23,6,坦桑尼亚
2020-03-23,122,泰国
2020-03-23,1,特立尼达和多巴哥
2020-03-23,15,突尼斯
2020-03-23,289,土耳其
2020-03-23,6,乌克兰
2020-03-23,665,英国
2020-03-23,8459,美国
2020-03-23,23,乌拉圭
2020-03-23,13,乌兹别克斯坦
2020-03-23,24,越南
2020-03-23,1,赞比亚
2020-03-24,6,阿富汗
2020-03-24,11,阿尔巴尼亚
2020-03-24,87,阿尔及利亚
2020-03-24,20,安道尔
2020-03-24,35,阿根廷
2020-03-24,4,亚美尼亚
2020-03-24,8,阿鲁巴
2020-03-24,114,澳大利亚
2020-03-24,855,奥地利
2020-03-24,7,阿塞拜疆
2020-03-24,5,巴林
2020-03-24,6,孟加拉
2020-03-24,5,白俄罗斯
2020-03-24,342,比利时
2020-03-24,1,伯利兹
2020-03-24,3,贝宁
2020-03-24,1,玻利维亚
2020-03-24,4,波黑
2020-03-24,345,巴西
2020-03-24,3,文莱
2020-03-24,16,保加利亚
2020-03-24,11,布基纳法索
2020-03-24,1,柬埔寨
2020-03-24,29,喀麦隆
2020-03-24,216,加拿大
2020-03-24,114,智利
2020-03-24,99,中国
2020-03-24,71,哥伦比亚
2020-03-24,24,哥斯达黎加
2020-03-24,71,克罗地亚
2020-03-24,5,古巴
2020-03-24,3,Curacao
2020-03-24,21,塞浦路斯
2020-03-24,71,捷克
2020-03-24,65,丹麦
2020-03-24,2,吉布提
2020-03-24,43,多米尼加
2020-03-24,192,厄瓜多尔
2020-03-24,33,埃及
2020-03-24,2,萨尔瓦多
2020-03-24,3,赤道几内亚
2020-03-24,26,爱沙尼亚
2020-03-24,3,法罗群岛
2020-03-24,1,斐济
2020-03-24,74,芬兰
2020-03-24,3838,法国
2020-03-24,5,French Polynesia
2020-03-24,1,冈比亚
2020-03-24,7,格鲁吉亚
2020-03-24,4438,德国
2020-03-24,3,加纳
2020-03-24,71,希腊
2020-03-24,2,Greenland
2020-03-24,2,关岛
2020-03-24,1,危地马拉
2020-03-24,3,根西岛
2020-03-24,3,海地
2020-03-24,3,洪都拉斯
2020-03-24,20,匈牙利
2020-03-24,20,冰岛
2020-03-24,53,印度
2020-03-24,65,印度尼西亚
2020-03-24,1411,伊朗
2020-03-24,33,伊拉克
2020-03-24,219,爱尔兰
2020-03-24,11,马恩岛
2020-03-24,371,以色列
2020-03-24,4789,意大利
2020-03-24,39,日本
2020-03-24,3,泽西岛
2020-03-24,13,约旦
2020-03-24,2,哈萨克斯坦
2020-03-24,1,肯尼亚
2020-03-24,30,Kosovo
2020-03-24,1,科威特
2020-03-24,2,吉尔吉斯斯坦
2020-03-24,41,拉脱维亚
2020-03-24,19,黎巴嫩
2020-03-24,36,立陶宛
2020-03-24,77,卢森堡
2020-03-24,22,马其顿
2020-03-24,14,马达加斯加
2020-03-24,212,马来西亚
2020-03-24,17,马耳他
2020-03-24,8,毛里求斯
2020-03-24,51,墨西哥
2020-03-24,15,摩尔多瓦
2020-03-24,6,黑山
2020-03-24,19,摩洛哥
2020-03-24,2,缅甸
2020-03-24,1,尼泊尔
2020-03-24,545,荷兰
2020-03-24,2,新喀里多尼亚
2020-03-24,40,新西兰
2020-03-24,1,尼日尔
2020-03-24,10,尼日利亚
2020-03-24,239,挪威
2020-03-24,11,阿曼
2020-03-24,103,巴基斯坦
2020-03-24,32,巴拿马
2020-03-24,5,Paraguay
2020-03-24,32,秘鲁
2020-03-24,82,菲律宾
2020-03-24,115,波兰
2020-03-24,460,葡萄牙
2020-03-24,7,卡塔尔
2020-03-24,143,罗马尼亚
2020-03-24,17,卢旺达
2020-03-24,36,圣马力诺
2020-03-24,51,沙特阿拉伯
2020-03-24,12,塞内加尔
2020-03-24,34,塞尔维亚
2020-03-24,54,新加坡
2020-03-24,6,斯洛伐克
2020-03-24,28,斯洛文尼亚
2020-03-24,128,南非
2020-03-24,76,韩国
2020-03-24,4517,西班牙
2020-03-24,10,斯里兰卡
2020-03-24,1,苏里南
2020-03-24,110,瑞典
2020-03-24,1044,瑞士
2020-03-24,106,泰国
2020-03-24,3,多哥
2020-03-24,1,特立尼达和多巴哥
2020-03-24,14,突尼斯
2020-03-24,293,土耳其
2020-03-24,8,乌干达
2020-03-24,26,乌克兰
2020-03-24,45,阿联酋
2020-03-24,967,英国
2020-03-24,11236,美国
2020-03-24,17,United States Virgin Islands
2020-03-24,4,乌拉圭
2020-03-24,3,乌兹别克斯坦
2020-03-24,48,委内瑞拉
2020-03-24,5,越南
2020-03-25,2,阿富汗
2020-03-25,23,阿尔巴尼亚
2020-03-25,42,阿尔及利亚
2020-03-25,31,安道尔
2020-03-25,2,安提瓜和巴布达
2020-03-25,86,阿根廷
2020-03-25,71,亚美尼亚
2020-03-25,5,阿鲁巴
2020-03-25,600,澳大利亚
2020-03-25,796,奥地利
2020-03-25,15,阿塞拜疆
2020-03-25,51,巴林
2020-03-25,6,孟加拉
2020-03-25,1,巴巴多斯
2020-03-25,526,比利时
2020-03-25,4,玻利维亚
2020-03-25,33,波黑
2020-03-25,310,巴西
2020-03-25,13,文莱
2020-03-25,19,保加利亚
2020-03-25,24,布基纳法索
2020-03-25,4,柬埔寨
2020-03-25,16,喀麦隆
2020-03-25,313,加拿大
2020-03-25,1,乍得
2020-03-25,176,智利
2020-03-25,99,中国
2020-03-25,72,哥伦比亚
2020-03-25,19,哥斯达黎加
2020-03-25,48,科特迪瓦
2020-03-25,76,克罗地亚
2020-03-25,8,古巴
2020-03-25,8,塞浦路斯
2020-03-25,158,捷克
2020-03-25,19,刚果（金）
2020-03-25,131,丹麦
2020-03-25,1,多米尼克
2020-03-25,67,多米尼加
2020-03-25,101,厄瓜多尔
2020-03-25,39,埃及
2020-03-25,4,萨尔瓦多
2020-03-25,17,爱沙尼亚
2020-03-25,4,法罗群岛
2020-03-25,1,斐济
2020-03-25,92,芬兰
2020-03-25,2446,法国
2020-03-25,2,French Polynesia
2020-03-25,1,冈比亚
2020-03-25,9,格鲁吉亚
2020-03-25,2342,德国
2020-03-25,26,加纳
2020-03-25,48,希腊
2020-03-25,3,关岛
2020-03-25,1,危地马拉
2020-03-25,3,根西岛
2020-03-25,2,几内亚比绍
2020-03-25,2,海地
2020-03-25,6,洪都拉斯
2020-03-25,39,匈牙利
2020-03-25,60,冰岛
2020-03-25,70,印度
2020-03-25,107,印度尼西亚
2020-03-25,1762,伊朗
2020-03-25,50,伊拉克
2020-03-25,204,爱尔兰
2020-03-25,10,马恩岛
2020-03-25,488,以色列
2020-03-25,5249,意大利
2020-03-25,2,牙买加
2020-03-25,65,日本
2020-03-25,15,约旦
2020-03-25,17,哈萨克斯坦
2020-03-25,9,肯尼亚
2020-03-25,2,Kosovo
2020-03-25,2,科威特
2020-03-25,26,吉尔吉斯斯坦
2020-03-25,2,老挝
2020-03-25,17,拉脱维亚
2020-03-25,37,黎巴嫩
2020-03-25,1,利比亚
2020-03-25,1,列支敦士登
2020-03-25,30,立陶宛
2020-03-25,224,卢森堡
2020-03-25,12,马其顿
2020-03-25,2,马达加斯加
2020-03-25,106,马来西亚
2020-03-25,13,马耳他
2020-03-25,6,毛里求斯
2020-03-25,38,墨西哥
2020-03-25,16,摩尔多瓦
2020-03-25,4,摩纳哥
2020-03-25,20,黑山
2020-03-25,36,摩洛哥
2020-03-25,1,缅甸
2020-03-25,1,尼泊尔
2020-03-25,811,荷兰
2020-03-25,2,新喀里多尼亚
2020-03-25,47,新西兰
2020-03-25,5,尼日尔
2020-03-25,4,尼日利亚
2020-03-25,195,挪威
2020-03-25,18,阿曼
2020-03-25,104,巴基斯坦
2020-03-25,1,巴勒斯坦
2020-03-25,98,巴拿马
2020-03-25,10,Paraguay
2020-03-25,21,秘鲁
2020-03-25,90,菲律宾
2020-03-25,152,波兰
2020-03-25,302,葡萄牙
2020-03-25,25,卡塔尔
2020-03-25,186,罗马尼亚
2020-03-25,57,俄罗斯联邦
2020-03-25,4,卢旺达
2020-03-25,205,沙特阿拉伯
2020-03-25,7,塞内加尔
2020-03-25,27,塞尔维亚
2020-03-25,49,新加坡
2020-03-25,13,斯洛伐克
2020-03-25,38,斯洛文尼亚
2020-03-25,155,南非
2020-03-25,100,韩国
2020-03-25,6584,西班牙
2020-03-25,5,斯里兰卡
2020-03-25,1,苏丹
2020-03-25,2,苏里南
2020-03-25,256,瑞典
2020-03-25,774,瑞士
2020-03-25,107,泰国
2020-03-25,6,特立尼达和多巴哥
2020-03-25,25,突尼斯
2020-03-25,343,土耳其
2020-03-25,1,Turks and Caicos Islands
2020-03-25,11,乌克兰
2020-03-25,50,阿联酋
2020-03-25,1427,英国
2020-03-25,8789,美国
2020-03-25,27,乌拉圭
2020-03-25,6,乌兹别克斯坦
2020-03-25,7,委内瑞拉
2020-03-25,11,越南
2020-03-26,33,阿富汗
2020-03-26,23,阿尔巴尼亚
2020-03-26,33,阿尔及利亚
2020-03-26,24,安道尔
2020-03-26,115,阿根廷
2020-03-26,25,亚美尼亚
2020-03-26,2,阿鲁巴
2020-03-26,606,奥地利
2020-03-26,6,阿塞拜疆
2020-03-26,1,巴哈马
2020-03-26,29,巴林
2020-03-26,5,白俄罗斯
2020-03-26,668,比利时
2020-03-26,1,伯利兹
2020-03-26,1,不丹
2020-03-26,7,玻利维亚
2020-03-26,19,波黑
2020-03-26,232,巴西
2020-03-26,3,文莱
2020-03-26,22,保加利亚
2020-03-26,15,布基纳法索
2020-03-26,5,柬埔寨
2020-03-26,1426,加拿大
2020-03-26,1,佛得角
2020-03-26,220,智利
2020-03-26,121,中国
2020-03-26,92,哥伦比亚
2020-03-26,24,哥斯达黎加
2020-03-26,7,科特迪瓦
2020-03-26,36,克罗地亚
2020-03-26,9,古巴
2020-03-26,8,塞浦路斯
2020-03-26,260,捷克
2020-03-26,133,丹麦
2020-03-26,9,吉布提
2020-03-26,5,多米尼克
2020-03-26,80,多米尼加
2020-03-26,129,厄瓜多尔
2020-03-26,76,埃及
2020-03-26,4,萨尔瓦多
2020-03-26,2,赤道几内亚
2020-03-26,3,厄立特里亚
2020-03-26,35,爱沙尼亚
2020-03-26,1,埃塞俄比亚
2020-03-26,10,法罗群岛
2020-03-26,88,芬兰
2020-03-26,2931,法国
2020-03-26,3,格鲁吉亚
2020-03-26,4954,德国
2020-03-26,15,加纳
2020-03-26,11,直布罗陀
2020-03-26,78,希腊
2020-03-26,1,Greenland
2020-03-26,5,关岛
2020-03-26,3,危地马拉
2020-03-26,7,根西岛
2020-03-26,1,海地
2020-03-26,16,洪都拉斯
2020-03-26,35,匈牙利
2020-03-26,89,冰岛
2020-03-26,87,印度
2020-03-26,104,印度尼西亚
2020-03-26,2206,伊朗
2020-03-26,30,伊拉克
2020-03-26,235,爱尔兰
2020-03-26,439,以色列
2020-03-26,5210,意大利
2020-03-26,4,牙买加
2020-03-26,75,日本
2020-03-26,26,约旦
2020-03-26,9,哈萨克斯坦
2020-03-26,8,Kosovo
2020-03-26,4,科威特
2020-03-26,2,吉尔吉斯斯坦
2020-03-26,24,拉脱维亚
2020-03-26,29,黎巴嫩
2020-03-26,4,列支敦士登
2020-03-26,65,立陶宛
2020-03-26,234,卢森堡
2020-03-26,29,马其顿
2020-03-26,172,马来西亚
2020-03-26,2,马里
2020-03-26,9,马耳他
2020-03-26,6,毛里求斯
2020-03-26,24,摩尔多瓦
2020-03-26,4,摩纳哥
2020-03-26,6,黑山
2020-03-26,55,摩洛哥
2020-03-26,4,莫桑比克
2020-03-26,1,纳米比亚
2020-03-26,852,荷兰
2020-03-26,5,新喀里多尼亚
2020-03-26,94,新西兰
2020-03-26,7,尼日利亚
2020-03-26,350,挪威
2020-03-26,15,阿曼
2020-03-26,66,巴基斯坦
2020-03-26,2,巴勒斯坦
2020-03-26,142,秘鲁
2020-03-26,84,菲律宾
2020-03-26,150,波兰
2020-03-26,633,葡萄牙
2020-03-26,11,卡塔尔
2020-03-26,144,罗马尼亚
2020-03-26,163,俄罗斯联邦
2020-03-26,1,卢旺达
2020-03-26,2,Saint Kitts and Nevis
2020-03-26,1,圣卢西亚
2020-03-26,21,圣马力诺
2020-03-26,133,沙特阿拉伯
2020-03-26,13,塞内加尔
2020-03-26,54,塞尔维亚
2020-03-26,10,新加坡
2020-03-26,1,Sint Maarten (Dutch part)
2020-03-26,12,斯洛伐克
2020-03-26,48,斯洛文尼亚
2020-03-26,152,南非
2020-03-26,104,韩国
2020-03-26,7937,西班牙
2020-03-26,238,瑞典
2020-03-26,925,瑞士
2020-03-26,111,泰国
2020-03-26,5,多哥
2020-03-26,3,特立尼达和多巴哥
2020-03-26,59,突尼斯
2020-03-26,561,土耳其
2020-03-26,5,乌干达
2020-03-26,29,乌克兰
2020-03-26,85,阿联酋
2020-03-26,1452,英国
2020-03-26,13963,美国
2020-03-26,28,乌拉圭
2020-03-26,10,乌兹别克斯坦
2020-03-26,15,委内瑞拉
2020-03-26,14,越南
2020-03-26,9,赞比亚
2020-03-26,1,津巴布韦
